0,11,27,23,0,3,0,3,0,3,3,7,4,4,8,8,5,7,0,1,0.02,0,0.05,0.82,0.15,0,0,0,0,0,0.04,0.49,0.36,1,0.27,0.29,0.33,0.18,0.17,0.14,0.07,1
9,25,55,79,77,88,79,1,9,25,49,59,70,77,91,69,41,16,0,0,0,0,0,0,0,0,1,0.15,0.4,0.18,0.14,0.11,0.02,1,0.16,0.17,0.22,0.15,0.11,0.08,0.02,1
78,59,36,26,0,0,0,14,21,27,27,18,16,17,24,26,22,17,1,0,0,0.15,0.1,0.05,0.03,0.03,0.05,0.03,0.03,0.02,0.01,0.01,0,1,0.26,0.32,0.17,0.07,0.04,0.02,0,1
0,4,1,2,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0.17,0.83,0.81,0.32,0.08,0.01,0.01,0,0.11,1,0,0,0,0,1,0.54,0.58,0.31,0.07,0,0,0,1
8,5,39,10,15,5,13,3,15,3,3,8,3,4,4,2,3,2,0,0,0.04,0.16,0.79,0.93,0.16,0.02,0.1,0.09,1,0.02,0.01,0.01,0.01,1,0.42,0.23,0.16,0.06,0.07,0.07,0.01,1
2,2,2,2,2,2,2,1,1,8,8,7,3,1,1,1,1,1,0.89,1,0.15,0.04,0.03,0.07,0.07,0.15,0.06,0.09,0.17,0.05,0.08,0.11,0,1,0.28,0.19,0.13,0.09,0.04,0.02,0.01,1
167,147,126,140,139,179,163,100,122,115,100,88,82,75,84,81,83,100,0.5,1,0.25,0.18,0.14,0.11,0.11,0.09,0.08,0.08,0.11,0.15,0.17,0.23,0.18,1,0.4,0.34,0.44,0.38,0.44,0.28,0.05,1
0,0,4,0,0,36,107,10,20,15,13,17,18,16,20,9,17,19,0.82,0.68,0.36,0.13,0.03,0.02,0.03,0,1,0.44,0.18,0.03,0.27,0.44,0,1,0.29,0.28,0.26,0.2,0.22,0.05,0,1
68,104,152,148,138,147,0,52,81,40,62,42,56,44,44,71,64,57,0,0,0,0,0.01,0.04,0.19,0.32,1,0.21,0.08,0.03,0.01,0,0,1,0.39,0.39,0.43,0.31,0.21,0.12,0.11,1
34,35,42,35,36,31,29,19,17,19,26,25,32,25,33,32,32,13,0,0.03,0.12,0.15,0.44,0.57,1,0.35,0.19,0.21,0.17,0.14,0.18,0.2,0.25,1,0.65,0.43,0.41,0.29,0.28,0.14,0.04,1
2,3,2,2,3,3,2,1,2,2,2,2,2,1,1,2,1,1,0,1,0,0,0.46,0.12,0.25,0.15,0.02,0,0,0,0,0,0.02,1,0.28,0.17,0.46,0.28,0.31,0.31,0.23,1
15,30,54,57,56,57,39,38,41,34,29,26,46,36,31,33,15,20,0.86,1,0.81,0.49,0.42,0.29,0.22,0.15,0.23,0.34,0.21,0.06,0.01,0.08,0.03,1,0.44,0.23,0.12,0.05,0.02,0.01,0,1
208,265,263,445,1,12,0,73,62,58,76,60,72,68,73,75,81,69,1,0.17,0.3,0.21,0.41,0.19,0.22,0.24,0.27,0.07,0.08,0.21,0.4,0.49,0.97,1,0.48,0.42,0.34,0.15,0.11,0.04,0,1
114,122,145,165,105,160,163,92,111,106,106,127,115,102,82,120,104,113,0.95,0.67,0.23,0.19,0.32,0.31,0.2,0.09,0.15,0.16,0.12,0.14,0.17,0.34,1,1,0.49,0.37,0.32,0.18,0.17,0.12,0.03,1
0,0,6,21,36,54,63,3,11,22,36,35,29,28,15,16,11,7,0,0,0,0,0,0,0,0,1,0.29,0.15,0.01,0,0,0,1,0.19,0.21,0.11,0.19,0.18,0.04,0.04,1
157,147,141,157,137,135,146,111,69,106,71,104,126,118,123,169,60,85,0.09,1,0.22,0.15,0.21,0.17,0.17,0.15,0.1,0.08,0.11,0.18,0.14,0.09,0.09,1,0.34,0.29,0.26,0.18,0.1,0.02,0,1
0,0,6,6,0,0,0,0,0,3,0,0,0,3,0,0,3,2,0,0,0.05,0.07,0.11,0.21,0.51,0.08,1,0.02,0,0.02,0.1,0.12,0.26,1,0.37,0.34,0.22,0.13,0.08,0,0,1
29,34,98,53,30,10,17,2,17,11,20,22,22,24,31,22,27,31,1,0.06,0.01,0.01,0.1,0.01,0.39,0.06,0.32,0.19,0.01,0,0.01,0.02,0.03,1,0.22,0.12,0.21,0.08,0.11,0.15,0.04,1
19,8,10,15,15,12,13,8,15,2,4,15,29,22,14,6,12,0,0.44,1,0.35,0.31,0.27,0.22,0.13,0.07,0.04,0.18,0.1,0.05,0.01,0.03,0.02,1,0.19,0.06,0.07,0.04,0.05,0.02,0,1
13,82,90,83,104,109,70,20,36,48,44,55,57,77,74,62,49,38,0,0.41,0.79,1,0.77,0.03,0.03,0,0,0.02,0.07,0.21,0.45,0.44,0.24,1,0.54,0.4,0.29,0.1,0.05,0.04,0.03,1
16,16,47,98,16,17,17,0,0,73,32,13,43,11,9,12,14,9,1,0,0,0,0,0,0,0,0,0.02,0.91,0.04,0,0,0,1,0.26,0.17,0.22,0.14,0.15,0.16,0.24,1
49,32,38,33,12,40,20,22,18,21,23,20,20,21,21,21,22,22,0,0.11,0.29,0.74,0.35,0.73,0.47,0.39,1,0.02,0.03,0.03,0.01,0.01,0.02,1,0.17,0.19,0.35,0.07,0.09,0.14,0.04,1
139,104,94,87,86,95,104,43,45,52,58,77,64,70,72,74,75,92,1,0.05,0.04,0.03,0.08,0.06,0.07,0.06,0.05,0.08,0.11,0.12,0.19,0.3,0.69,1,0.6,0.36,0.17,0.08,0.04,0.01,0,1
12,35,45,45,47,64,63,10,25,46,0,34,67,50,30,31,29,33,0.32,1,0.63,0.18,0.05,0.01,0.01,0,0.01,0.01,0.01,0,0,0.01,0.01,1,0.33,0.23,0.46,0.25,0.41,0.31,0.07,1
32,17,26,32,19,33,47,4,10,24,21,28,17,20,28,22,25,11,1,0,0.02,0.29,0.14,0.03,0.01,0.01,0,0,0,0,0,0,0,1,0.41,0.5,0.52,0.51,0.22,0.03,0,1
99,173,258,461,267,9,0,47,49,50,49,45,45,44,45,45,46,45,0,0,0,0,0,0,0,1,0.16,0,0.02,0.02,0.03,0.03,0.1,1,0.11,0.25,0.55,0.16,0.04,0.05,0.02,1
13,10,15,9,2,0,0,0,0,5,17,16,4,0,0,0,0,0,0,0,0.16,0.28,0.37,0.17,0.32,1,0.36,0.36,0.31,0.32,0.28,0.11,0,1,0.37,0.18,0.12,0.04,0.02,0.01,0,1
60,110,29,91,72,17,24,38,45,42,33,40,47,33,22,33,42,32,0,0,0.07,0.09,0.09,0.11,0.1,0.39,1,0.19,0.21,0.15,0.09,0.14,0.15,1,0.23,0.11,0.06,0.02,0.01,0,0,1
9,7,2,2,0,5,0,0,0,0,2,3,4,5,5,8,4,0,1,0,0.44,0.06,0,0,0,0,0,0,0,0,0,0,0,1,0.14,0.11,0.04,0,0,0,0,1
131,64,65,38,25,16,20,25,26,61,33,55,31,34,32,23,34,56,0.51,1,0.14,0.22,0.04,0.02,0.01,0.01,0,0.01,0,0.01,0.02,0.1,0.37,1,0.06,0.04,0.06,0.04,0.03,0.06,0.02,1
103,136,168,161,169,133,135,108,113,118,142,137,129,123,119,103,10,4,0.49,0.05,0.03,0.1,0.13,0.09,0.1,0.07,1,0.21,0.24,0.1,0.13,0.09,0.07,1,0.37,0.47,0.44,0.28,0.22,0.06,0.01,1
96,38,29,27,35,44,101,11,14,42,15,15,22,15,26,21,62,31,0.18,1,0.44,0.09,0.1,0.07,0.04,0.08,0.08,0.18,0.33,0.11,0.03,0.02,0.03,1,0.26,0.2,0.16,0.1,0.07,0.07,0.03,1
0,1,0,95,49,86,114,6,12,35,39,41,30,24,70,47,54,24,0,0,0,0,0,0.02,0.08,1,0.12,0.15,0.34,0.29,0.27,0.24,0,1,0.41,0.26,0.14,0.2,0.13,0.01,0,1
3,13,1,19,7,0,0,0,0,0,0,12,16,21,0,0,0,0,1,0.36,0.01,0,0,0,0,0,0,0.05,0.26,0,0,0.01,0,1,0.08,0.04,0.09,0.03,0.08,0.05,0.03,1
161,152,209,181,75,77,128,73,76,79,67,63,121,81,119,106,99,90,0.04,0.16,0.19,0.39,0.43,0.17,0.09,0.1,0.22,1,0.16,0.07,0.07,0.06,0.05,1,0.26,0.18,0.11,0.06,0.03,0.01,0,1
0,0,8,20,20,11,0,0,11,2,0,2,0,2,5,10,11,3,0.01,0.02,0.04,0.11,0.15,0.25,0.23,0.17,1,0.17,0.1,0.04,0.03,0.03,0,1,0.22,0.06,0.04,0.03,0.02,0.01,0,1
0,3,0,14,29,8,18,1,0,0,0,27,39,0,0,0,13,2,1,0.01,0,0,0,0,0.38,0.11,0.43,0.09,0,0,0,0,0,1,0.15,0.14,0.25,0.1,0.14,0.09,0.02,1
168,190,182,182,193,200,207,121,103,97,121,124,130,122,134,145,129,139,1,0.48,0.5,0.17,0.11,0.06,0.17,0.18,0.25,0.02,0.03,0.03,0.08,0.1,0.16,1,0.37,0.29,0.45,0.39,0.5,0.32,0.06,1
174,158,136,171,134,169,162,95,99,96,121,74,103,108,94,114,112,63,0.47,1,0.61,0.32,0.18,0.15,0.12,0.12,0.12,0.14,0.08,0.15,0.08,0.09,0.13,1,0.47,0.42,0.34,0.23,0.14,0.06,0.02,1
71,109,66,125,106,120,42,77,65,48,70,61,78,43,39,38,71,71,0.09,0.24,0.93,1,0.26,0.15,0.11,0.12,0.25,0.18,0.13,0.11,0.09,0.13,0.22,1,0.32,0.16,0.12,0.07,0.06,0.04,0.01,1
32,32,35,58,15,23,33,10,20,7,11,19,15,28,18,29,26,17,0.08,0.25,0.1,0.17,0.18,0.26,0.49,1,0.07,0.07,0.1,0.5,0.31,0.16,0.1,1,0.31,0.33,0.32,0.2,0.3,0.19,0.01,1
48,56,34,56,15,5,0,5,12,14,5,14,15,18,16,26,65,37,0,1,0,0,0,0.05,0.05,0.08,0.12,0.25,0.11,0.14,0.16,0.07,0.08,1,0.23,0.16,0.4,0.21,0.24,0.31,0.17,1
22,40,58,73,74,76,77,17,36,78,0,19,29,45,38,53,47,48,0.01,0,0,0,0,0,0,0,0.56,0,0,0,0,0.05,1,1,0.2,0.21,0.08,0.27,0.33,0.08,0.03,1
186,157,159,141,113,146,156,117,94,91,84,85,83,101,107,144,121,106,0.16,0.75,0.38,0.35,0.26,0.22,0.18,0.09,0.91,1,0.67,0.54,0.49,0.41,0.31,1,0.4,0.48,0.47,0.45,0.29,0.11,0.02,1
9,28,60,57,72,31,5,18,17,18,18,32,29,43,18,35,18,9,0.01,0,0,0,0.54,0.97,0.11,0.35,0.85,0.38,1,0.4,0.09,0.06,0.02,1,0.31,0.13,0.09,0.04,0.02,0.02,0.01,1
64,45,55,47,49,52,49,32,35,35,29,45,29,26,36,40,32,50,0.03,0.02,0.51,0.31,0.04,0.01,0.05,0.09,1,0.07,0.01,0.01,0.01,0.02,0.02,1,0.32,0.33,0.33,0.18,0.09,0.11,0.04,1
5,20,55,62,17,0,10,6,11,4,11,9,13,8,8,12,23,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13,0.05,0.07,0.02,0.03,0.02,0.01,1
47,45,61,53,54,19,5,1,17,29,41,45,22,25,23,28,0,1,0.42,1,0.38,0.26,0.2,0.25,0.24,0.21,0.35,0.22,0.2,0.17,0.17,0.19,0.05,1,0.16,0.15,0.14,0.09,0.08,0.03,0.01,0
0,0,0,4,23,7,0,1,1,1,1,2,5,1,4,14,6,1,0,0,0.02,0.03,0.22,0.13,0.1,0.09,0.1,1,0.16,0.09,0.06,0.1,0.07,1,0.16,0.15,0.14,0.05,0.06,0.04,0.01,0
0,18,12,6,19,31,16,0,0,0,0,0,0,0,29,23,5,21,0,0,0,0.16,0.88,1,0.68,0.88,0.83,0.32,0.05,0.02,0,0,0,1,0.55,0.3,0.08,0.03,0.05,0.04,0.01,0
0,6,20,130,36,36,0,9,8,19,18,11,14,27,25,12,19,31,0.23,0,0,0.11,0.28,0.23,0.07,0.25,0.17,0.25,0.19,0.62,0.33,0.26,1,1,0.23,0.28,0.17,0.08,0.05,0.02,0,0
0,149,190,159,190,150,54,55,68,76,83,94,96,90,86,76,70,44,0.01,0.06,1,0,0,0,0,0.78,0.05,0.06,0.01,0.02,0.04,0.11,0,1,0.25,0.12,0.07,0.03,0.01,0.01,0.01,0
20,17,27,33,25,7,1,0,16,18,29,24,13,5,0,0,9,0,0.01,0.03,0.11,0.2,0.98,0.44,0.38,0.59,0.86,0.38,0.72,0.95,0.11,0.29,1,1,0.41,0.23,0.04,0.02,0.01,0,0,0
25,24,44,71,64,76,30,3,8,15,21,45,28,32,33,45,53,38,0.04,0.02,0.05,0.04,0.27,0.52,0.12,0.05,0.01,1,0.02,0.01,0,0.01,0,1,0.38,0.22,0.07,0.03,0.05,0.02,0.01,0
40,16,10,2,112,239,216,52,58,45,43,52,53,71,64,61,56,53,1,0.01,0,0.53,0.39,0.08,0,0,0,0,0,0,0,0,0.02,1,0.22,0.24,0.19,0.12,0.06,0.02,0.01,0
54,25,22,26,18,6,0,0,0,0,0,3,21,13,26,15,40,14,0.28,1,0.52,0.43,0.23,0.15,0.12,0.15,0.75,0.53,0.43,0.11,0.23,0.12,0.06,1,0.3,0.32,0.2,0.17,0.1,0.01,0,0
94,62,80,46,39,37,27,16,38,34,30,65,52,49,75,31,24,18,0.17,0.22,0.66,0.83,1,0.9,0.53,0.31,0.65,0.22,0.32,0.16,0.06,0.04,0.07,1,0.38,0.26,0.15,0.1,0.04,0.02,0.01,0
0,0,0,0,0,0,2,0,2,2,2,2,14,2,4,0,2,1,0.57,1,0.38,0.36,0.34,0.42,0.13,0.05,0.94,0.48,0.18,0.19,0.19,0.34,0.61,1,0.26,0.26,0.21,0.07,0.09,0.06,0.01,0
7,15,58,36,66,43,7,21,25,40,22,8,12,9,21,15,9,11,0.13,1,0.13,0.24,0.06,0.09,0.11,0.15,0.22,0.14,0.06,0.05,0.14,0.18,0,1,0.21,0.12,0.11,0.05,0.04,0.03,0.01,0
59,59,52,73,85,35,68,40,31,53,29,39,37,7,2,26,45,57,1,0.79,0.04,0,0,0,0,0,0.73,0.13,0.04,0.66,0,0.26,0,1,0.25,0.19,0.25,0.1,0.12,0.08,0.04,0
165,179,156,152,131,58,28,112,105,99,81,92,107,81,74,49,85,35,0.12,0.81,1,0.77,0.84,0.73,0.69,0.4,0.32,0.27,0.2,0.15,0.09,0.09,0.07,1,0.44,0.33,0.2,0.12,0.08,0.05,0.01,0
0,0,0,106,89,119,132,33,40,26,16,39,47,50,56,61,49,43,0,0,0,0,0.03,0.1,0.15,0.05,0.25,1,0.08,0.04,0.17,0.32,0.17,1,0.56,0.56,0.37,0.15,0.13,0.09,0.02,0
83,109,102,108,124,97,125,63,79,88,66,107,86,67,75,78,62,74,0.02,0.09,0.52,1,0.63,0.41,0.27,0.19,0.13,0.15,0.15,0.11,0.09,0.09,0.06,1,0.63,0.42,0.23,0.1,0.05,0.03,0.01,0
12,0,0,9,83,6,3,12,11,12,11,13,10,16,10,16,25,21,0.08,0.47,0.5,0.27,0.02,0,0,0.34,1,0,0.05,0.1,0.13,0.11,0.09,1,0.28,0.26,0.2,0.08,0.08,0.06,0.02,0
19,18,1,5,1,2,1,3,2,2,0,14,21,29,4,0,0,0,0.05,0.1,0.69,0.56,1,0.71,0.51,0.24,0.22,0.1,0.33,0.16,0.05,0.06,0.04,1,0.44,0.2,0.1,0.05,0.03,0.01,0,0
9,18,45,22,28,20,36,0,0,18,23,35,17,47,40,0,0,0,0.49,0.1,0.26,0.15,0.1,0.15,0.14,0.27,0.47,1,0.24,0.12,0.11,0.16,0.22,1,0.17,0.07,0.04,0.02,0.02,0.01,0,0
18,59,151,157,148,113,119,66,71,68,73,94,61,65,69,65,59,31,0,0,0.56,0.27,0.07,0.22,1,0.3,0.05,0.01,0,0,0,0,0,1,0.67,0.34,0.13,0.05,0.03,0.01,0,0
12,45,49,46,24,8,8,5,3,11,20,44,60,40,28,15,4,7,1,0.44,0.09,0.06,0.1,0.11,0.16,0.28,0.89,0.34,0.14,0.11,0.11,0.21,0.06,1,0.23,0.14,0.11,0.07,0.08,0.06,0.02,0
0,0,10,6,3,12,0,3,1,1,1,1,9,1,1,1,4,4,0.54,0.44,0.72,0.17,0.11,0.09,0.13,0.73,0.45,0.16,0.18,0.2,0,0,1,1,0.12,0.11,0.1,0.03,0.03,0.03,0.01,0
24,46,56,64,68,40,39,27,18,15,7,10,46,37,60,71,46,48,0.14,0.59,1,0.38,0.1,0.05,0.03,0.04,0.09,0.18,0.64,0.17,0.11,0.04,0.04,1,0.32,0.14,0.1,0.05,0.04,0.02,0.01,0
10,5,6,14,20,140,103,30,31,33,53,43,39,37,36,41,36,43,0.13,1,0.68,0.44,0.33,0.14,0.32,0.58,0.29,0.32,0.95,0.46,0.37,0.17,0.07,1,0.47,0.37,0.21,0.09,0.07,0.05,0.01,0
47,19,7,42,33,90,143,33,51,47,31,33,53,42,27,30,70,58,0.03,0.18,0.12,0.33,0.11,0.12,0.14,0.55,1,0.13,0.08,0.07,0.06,0.08,0.14,1,0.22,0.1,0.06,0.03,0.02,0,0,0
0,6,18,34,35,35,91,43,36,24,9,3,9,32,56,36,28,14,0.65,0.99,0.47,0.52,0.71,1,0.59,0.51,0.04,0.07,0.03,0,0,0,0,1,0.44,0.31,0.09,0.03,0.04,0.07,0.01,0
0,0,46,0,0,0,0,10,15,8,7,10,13,17,9,6,3,2,0.82,1,0.4,0,0,0,0,0,0,0,0,0.01,0.01,0.24,0.27,1,0.11,0.05,0.02,0.01,0,0,0,0
71,72,59,33,3,3,18,32,25,34,35,3,28,22,37,12,33,31,1,0.02,0,0,0.02,0.1,0.3,0.04,0.18,0.18,0.02,0.02,0.01,0.01,0.09,1,0.29,0.12,0.08,0.06,0.06,0.04,0.01,0
6,19,8,22,22,25,32,0,2,37,36,19,23,3,24,2,1,1,0.43,1,0.04,0.09,0.21,0.1,0.55,0.43,0.05,0.02,0.13,0.15,0.54,0.05,0.03,1,0.27,0.11,0.12,0.08,0.07,0.05,0.02,0
57,94,138,148,105,50,66,95,86,55,68,100,26,51,64,77,48,80,0,0.03,0.03,0.71,0.14,0.12,0.07,0.12,1,0.07,0.03,0.03,0.02,0.02,0.03,1,0.41,0.23,0.19,0.09,0.07,0.05,0.03,0
8,9,5,51,67,21,82,19,24,16,21,27,17,30,21,18,12,11,1,0.29,0.12,0.08,0.03,0.03,0.07,0.07,0.38,0.13,0.04,0.05,0.16,0.08,0.01,1,0.19,0.1,0.11,0.04,0.05,0.04,0.02,0
0,33,19,41,49,0,0,16,10,29,19,16,21,15,14,27,6,0,1,0.58,0.08,0,0,0,0,0,0,0,0.08,0,0,0,0,1,0.08,0.08,0.08,0.03,0.03,0.02,0.01,0
0,14,7,26,95,28,18,8,22,27,29,17,19,14,22,10,1,4,0,0.08,0.1,0.16,0.77,1,0.39,0.1,0.03,0.03,0,0,0,0,0,1,0.33,0.12,0.09,0.06,0.06,0.06,0.01,0
25,48,54,61,48,68,70,47,33,24,37,50,31,36,30,44,41,41,0.24,1,0.1,0.02,0.09,0.42,0.12,0.13,0.49,0.28,0.38,0.41,0.19,0.11,0.22,1,0.41,0.39,0.35,0.24,0.18,0.08,0.01,0
0,0,1,40,72,144,70,28,26,22,15,19,18,28,53,48,14,23,0,0.63,0.34,0.03,0,0,0,0,1,0,0,0,0,0,0.02,1,0.36,0.18,0.16,0.1,0.1,0.1,0.16,0
0,0,10,23,1,6,1,1,5,11,8,13,9,5,8,3,2,2,0.8,0.19,0.06,0.08,0.09,0.18,0.24,0.35,1,0.34,0.38,0.33,0.52,0.53,0.81,1,0.28,0.29,0.12,0.08,0.05,0.02,0,0
120,128,154,170,126,77,52,41,109,119,67,30,77,81,63,96,58,84,0.37,0.85,0.65,0.3,0.25,0.16,0.19,0.25,0.45,1,0.82,0.61,0.3,0.33,0.27,1,0.29,0.17,0.12,0.08,0.06,0.04,0.01,0
0,6,39,51,68,4,3,14,22,33,32,3,32,10,14,11,20,6,0.17,1,0.28,0.11,0.07,0.08,0.29,0.92,0.18,0.3,0.11,0.19,0.22,0.23,0.22,1,0.11,0.09,0.09,0.06,0.05,0.02,0,0
0,5,13,31,86,156,140,14,24,29,25,16,36,31,47,65,84,62,1,0,0,0,0,0,0,0,0,0.49,0.35,0,0,0.01,0,1,0.17,0.18,0.23,0.11,0.11,0.08,0.01,0
0,0,18,17,7,0,0,1,1,1,2,14,1,1,10,10,2,1,0,0,0.08,0.66,0,0,0,0.02,0.45,1,0,0,0,0,0,1,0.23,0.08,0.04,0.02,0.01,0.01,0,0
0,168,105,101,97,140,143,83,96,84,77,47,32,49,58,65,65,73,0.44,1,0.01,0,0,0,0,0,0,0.01,0.03,0.2,0.28,0.77,0.87,1,0.32,0.24,0.43,0.15,0.22,0.24,0.06,0
139,159,140,111,111,3,0,57,67,80,52,66,57,60,66,58,36,65,0.68,0.84,0.86,0.51,0.93,1,0.69,0.63,0.59,0.5,0.22,0.26,0.19,0.18,0.19,1,0.45,0.44,0.29,0.22,0.16,0.06,0.01,0
0,110,50,89,108,113,86,23,31,23,30,13,19,72,83,78,80,93,0.67,0.85,1,0.33,0.04,0.1,0,0,0,0,0,0,0,0,0,1,0.28,0.22,0.09,0.06,0.02,0.01,0.01,0
1,14,10,39,19,20,123,8,22,11,25,57,25,12,18,27,12,17,0.15,0.24,0.59,0.51,0.79,0.64,0.41,1,0.74,0.79,0.73,0.26,0.04,0.15,0.06,1,0.32,0.31,0.26,0.13,0.13,0.08,0.01,0
101,107,53,92,79,62,48,69,41,92,48,41,42,58,46,39,59,103,1,0.71,0.4,0.53,0.27,0.11,0.2,0.21,0.29,0.33,0.23,0.14,0.13,0.21,0.16,1,0.31,0.26,0.24,0.2,0.18,0.07,0.01,0
85,82,119,93,129,148,150,67,62,83,90,77,71,66,93,62,107,90,0.53,0.88,0.68,1,0.69,0.52,0.52,0.42,0.49,0.41,0.38,0.14,0.05,0.09,0.14,1,0.5,0.41,0.28,0.15,0.06,0.01,0,0
2,16,34,20,16,30,8,2,0,0,8,8,21,48,41,10,7,0,0,1,0.28,0.1,0.11,0.51,0,0,0.03,0.05,0.07,0.04,0.01,0.15,0.41,1,0.16,0.05,0.01,0.01,0.01,0,0,0
36,34,85,101,36,43,40,22,30,43,35,39,28,57,59,51,37,38,0.41,1,0.73,0.52,0.24,0.08,0.1,0.06,0.06,0.05,0.05,0.03,0.05,0.16,0.11,1,0.48,0.38,0.37,0.22,0.23,0.17,0.07,0
68,54,82,68,78,24,68,58,62,29,39,42,62,59,49,43,29,19,0.29,0.66,1,0.33,0.38,0.26,0.33,0.53,0.92,0.09,0.18,0.07,0.08,0.11,0.04,1,0.4,0.29,0.39,0.19,0.21,0.17,0.04,0
55,38,35,35,17,37,17,1,0,0,0,0,14,53,92,52,15,9,0.1,0.04,0.04,0.01,0.02,0.04,0.09,0.1,0.71,1,0.5,0.29,0.38,0.31,0.2,1,0.16,0.07,0.02,0.01,0.01,0,0,0
25,46,47,34,48,45,53,2,7,1,14,99,116,97,0,1,5,19,0.2,1,0.12,0.23,0.44,0.13,0.04,0.02,0.07,0.05,0.08,0.05,0.04,0.05,0.03,1,0.36,0.28,0.31,0.31,0.4,0.19,0.01,0
12,23,12,18,35,0,0,1,2,1,2,1,15,22,161,8,5,2,0.54,0.14,0.51,0.3,0.11,0,0.2,0.02,1,0.33,0.01,0,0,0.01,0,1,0.35,0.24,0.17,0.07,0.03,0.03,0.02,0
4,30,67,121,82,86,6,43,36,20,28,44,33,36,36,23,53,50,0.04,0.36,0.33,0.17,0.26,0.29,0.02,0.02,0.08,1,0.41,0,0,0,0.06,1,0.52,0.37,0.12,0.04,0.04,0.03,0.01,0
19,12,35,33,74,55,35,9,6,8,33,38,33,28,33,13,8,44,1,0.41,0.69,0.39,0.65,0.22,0.21,0.09,0.12,0.61,0.83,0.39,0.26,0.22,0.14,1,0.31,0.15,0.09,0.03,0.02,0.01,0,0
70,95,59,73,71,44,40,28,25,55,32,27,73,64,64,86,30,35,0.11,1,0.31,0.08,0.07,0.06,0.02,0.24,0.81,0.45,0.03,0.02,0,0,0,1,0.33,0.22,0.42,0.23,0.25,0.33,0.31,0
0,57,80,147,99,81,10,11,8,13,39,56,47,72,63,51,28,32,0,0,0.47,0.2,0.16,0.09,0.12,0.08,0.49,1,0,0.02,0.11,0.11,0.12,1,0.36,0.38,0.15,0.18,0.1,0.03,0,0
31,30,24,24,14,37,48,20,18,29,12,42,13,22,12,9,6,6,0.02,0.04,0.03,0.66,0.82,0.56,0.78,0.53,0.51,0.72,1,0.48,0.03,0.01,0.01,1,0.29,0.19,0.16,0.07,0.06,0.03,0.01,0
15,17,5,17,16,16,12,3,8,3,8,32,14,20,10,10,12,7,0.29,1,0.86,0.26,0.64,0.16,0.37,0.03,0.02,0.02,0,0,0.03,0.01,0.03,1,0.25,0.08,0.09,0.04,0.04,0.04,0.03,0
19,20,14,21,4,2,2,0,9,27,33,12,8,8,0,0,0,0,0.03,0.52,1,0.86,0.63,0.33,0.07,0.03,0.39,0.1,0.02,0.04,0.05,0.09,0.06,1,0.24,0.19,0.18,0.11,0.07,0.04,0.01,0
3,13,12,20,29,2,2,0,1,10,21,43,15,1,0,0,0,0,0,0,0.32,0.68,0,0,0,0,1,0,0,0,0,0,0,1,0.11,0.05,0.04,0.01,0.02,0.01,0,0
0,38,118,98,45,16,28,43,35,36,34,26,52,49,34,27,16,40,1,0,0,0,0,0,0,0,0,0.18,0.51,0.3,0,0.01,0,1,0.2,0.16,0.14,0.04,0.05,0.04,0.01,0
9,37,58,43,17,37,28,21,26,29,38,17,22,17,32,11,8,10,0.29,0.73,0.47,0.12,0.07,0.05,0.04,0.07,1,0.57,0.31,0.06,0.03,0.01,0.02,1,0.19,0.08,0.11,0.04,0.05,0.04,0.02,0
3,19,19,48,39,47,42,0,0,3,10,12,9,23,56,60,42,32,1,0.07,0.16,0.27,0.09,0.04,0.02,0.02,0.02,0.22,0.05,0.1,0.24,0.13,0.12,1,0.23,0.2,0.31,0.17,0.21,0.1,0.01,0
2,4,40,24,43,78,39,1,1,3,9,21,19,23,45,37,49,65,1,0.11,0.06,0.15,0.01,0,0.01,0,0.8,0.06,0,0,0,0,0.05,1,0.18,0.12,0.09,0.03,0.01,0,0,0
10,24,0,53,60,48,45,10,9,19,19,23,35,54,31,31,12,19,0.13,1,0.75,0.45,0.42,0.59,0.76,0.82,0.34,0.07,0.07,0.07,0.09,0.16,0.1,1,0.2,0.1,0.07,0.03,0.02,0.01,0,0
85,141,54,0,1,82,122,23,48,80,45,77,50,43,34,38,36,43,0,1,0,0,0.05,0.12,0.17,0.17,0.04,0.17,0.61,0.22,0.29,0.11,0.04,1,0.39,0.35,0.26,0.16,0.14,0.07,0.01,0
81,87,99,56,70,74,75,27,52,42,61,77,59,65,60,52,53,37,0,0.06,0.44,1,0.54,0.22,0.16,0.16,0.18,0.2,0.25,0.19,0.22,0.2,0.19,1,0.53,0.32,0.24,0.15,0.08,0.03,0,0
0,0,14,27,102,67,43,6,8,19,11,31,43,36,52,36,29,39,0,0,0,0,0.2,0.25,0.28,1,0.72,0.18,0.35,0.32,0.42,0.03,0.02,1,0.59,0.37,0.11,0.06,0.05,0.04,0.01,0
0,311,6,1,34,42,66,0,0,7,20,46,42,25,15,5,1,1,0,0,0,0,0.09,0.16,0.08,0.15,1,0.06,0.02,0.12,0.12,0,0,1,0.21,0.41,0.22,0.14,0.1,0.02,0,0
37,45,93,100,98,120,84,21,25,31,65,53,67,62,51,43,50,53,0.05,0.12,0.07,0.2,0.19,0.12,0.24,0.12,0.14,1,0.19,0.15,0.08,0.04,0.01,1,0.44,0.27,0.17,0.1,0.07,0.03,0.01,0
